ALERT_ID,ACCOUNT_ID,CUSTOMER_ID,EVENT_DATE,ALERT_TYPE,ACCOUNT_TYPE,IS_SAR 
241,98290,C_98290,20170516,fan_in,INDIVIDUAL,YES
241,11726,C_11726,20170612,fan_in,INDIVIDUAL,YES
241,13329,C_13329,20170709,fan_in,INDIVIDUAL,YES
241,58500,C_58500,20170805,fan_in,INDIVIDUAL,YES
242,59178,C_59178,20170101,fan_in,INDIVIDUAL,YES
242,52703,C_52703,20170101,fan_in,INDIVIDUAL,YES
242,81641,C_81641,20170218,fan_in,INDIVIDUAL,YES
242,21589,C_21589,20170407,fan_in,INDIVIDUAL,YES
242,93096,C_93096,20170525,fan_in,INDIVIDUAL,YES
242,43419,C_43419,20170712,fan_in,INDIVIDUAL,YES
242,79488,C_79488,20170829,fan_in,INDIVIDUAL,YES
242,7531,C_7531,20171016,fan_in,INDIVIDUAL,YES
242,34772,C_34772,20171203,fan_in,INDIVIDUAL,YES
242,64283,C_64283,20180120,fan_in,INDIVIDUAL,YES
243,15652,C_15652,20170101,fan_in,INDIVIDUAL,YES
243,4284,C_4284,20170101,fan_in,INDIVIDUAL,YES
243,10225,C_10225,20170302,fan_in,INDIVIDUAL,YES
243,87389,C_87389,20170501,fan_in,INDIVIDUAL,YES
243,50103,C_50103,20170630,fan_in,INDIVIDUAL,YES
243,44421,C_44421,20170829,fan_in,INDIVIDUAL,YES
243,18878,C_18878,20171028,fan_in,INDIVIDUAL,YES
243,38625,C_38625,20171227,fan_in,INDIVIDUAL,YES
243,58565,C_58565,20180225,fan_in,INDIVIDUAL,YES
244,37209,C_37209,20170101,fan_in,INDIVIDUAL,YES
244,51638,C_51638,20170101,fan_in,INDIVIDUAL,YES
244,28803,C_28803,20170323,fan_in,INDIVIDUAL,YES
244,38356,C_38356,20170612,fan_in,INDIVIDUAL,YES
244,24208,C_24208,20170901,fan_in,INDIVIDUAL,YES
244,29011,C_29011,20171121,fan_in,INDIVIDUAL,YES
244,60120,C_60120,20180210,fan_in,INDIVIDUAL,YES
244,12877,C_12877,20180502,fan_in,INDIVIDUAL,YES
244,56473,C_56473,20180722,fan_in,INDIVIDUAL,YES
245,45408,C_45408,20170102,fan_in,INDIVIDUAL,YES
245,3832,C_3832,20170102,fan_in,INDIVIDUAL,YES
245,84279,C_84279,20170423,fan_in,INDIVIDUAL,YES
245,23361,C_23361,20170812,fan_in,INDIVIDUAL,YES
245,83178,C_83178,20171201,fan_in,INDIVIDUAL,YES
245,53175,C_53175,20180322,fan_in,INDIVIDUAL,YES
246,80705,C_80705,20170101,fan_in,INDIVIDUAL,YES
246,51221,C_51221,20170101,fan_in,INDIVIDUAL,YES
246,42852,C_42852,20170223,fan_in,INDIVIDUAL,YES
246,59807,C_59807,20170417,fan_in,INDIVIDUAL,YES
246,98641,C_98641,20170609,fan_in,INDIVIDUAL,YES
246,91730,C_91730,20170801,fan_in,INDIVIDUAL,YES
246,56280,C_56280,20170923,fan_in,INDIVIDUAL,YES
246,75409,C_75409,20171115,fan_in,INDIVIDUAL,YES
247,65578,C_65578,20170101,fan_in,INDIVIDUAL,YES
247,51921,C_51921,20170101,fan_in,INDIVIDUAL,YES
247,45609,C_45609,20170403,fan_in,INDIVIDUAL,YES
247,16466,C_16466,20170704,fan_in,INDIVIDUAL,YES
247,86594,C_86594,20171004,fan_in,INDIVIDUAL,YES
247,98739,C_98739,20180104,fan_in,INDIVIDUAL,YES
247,36944,C_36944,20180406,fan_in,INDIVIDUAL,YES
247,49915,C_49915,20180707,fan_in,INDIVIDUAL,YES
248,65244,C_65244,20170101,fan_in,INDIVIDUAL,YES
248,1664,C_1664,20170101,fan_in,INDIVIDUAL,YES
248,8702,C_8702,20170102,fan_in,INDIVIDUAL,YES
248,89100,C_89100,20170103,fan_in,INDIVIDUAL,YES
248,24310,C_24310,20170104,fan_in,INDIVIDUAL,YES
248,53972,C_53972,20170105,fan_in,INDIVIDUAL,YES
248,71033,C_71033,20170106,fan_in,INDIVIDUAL,YES
249,91061,C_91061,20170102,fan_in,INDIVIDUAL,YES
249,51886,C_51886,20170102,fan_in,INDIVIDUAL,YES
249,47363,C_47363,20170112,fan_in,INDIVIDUAL,YES
249,47142,C_47142,20170122,fan_in,INDIVIDUAL,YES
249,40242,C_40242,20170201,fan_in,INDIVIDUAL,YES
250,24419,C_24419,20170101,fan_in,INDIVIDUAL,YES
250,52337,C_52337,20170101,fan_in,INDIVIDUAL,YES
250,25972,C_25972,20170102,fan_in,INDIVIDUAL,YES
250,17186,C_17186,20170103,fan_in,INDIVIDUAL,YES
250,42435,C_42435,20170104,fan_in,INDIVIDUAL,YES
250,25229,C_25229,20170105,fan_in,INDIVIDUAL,YES
250,61503,C_61503,20170106,fan_in,INDIVIDUAL,YES
250,25974,C_25974,20170107,fan_in,INDIVIDUAL,YES
251,5973,C_5973,20170101,fan_in,INDIVIDUAL,YES
251,51318,C_51318,20170101,fan_in,INDIVIDUAL,YES
251,12918,C_12918,20170112,fan_in,INDIVIDUAL,YES
251,45372,C_45372,20170123,fan_in,INDIVIDUAL,YES
251,64291,C_64291,20170203,fan_in,INDIVIDUAL,YES
251,90044,C_90044,20170214,fan_in,INDIVIDUAL,YES
251,21984,C_21984,20170225,fan_in,INDIVIDUAL,YES
251,92129,C_92129,20170308,fan_in,INDIVIDUAL,YES
251,17869,C_17869,20170319,fan_in,INDIVIDUAL,YES
252,95299,C_95299,20170102,fan_in,INDIVIDUAL,YES
252,55248,C_55248,20170102,fan_in,INDIVIDUAL,YES
252,69573,C_69573,20170118,fan_in,INDIVIDUAL,YES
252,92507,C_92507,20170203,fan_in,INDIVIDUAL,YES
252,70510,C_70510,20170219,fan_in,INDIVIDUAL,YES
252,28213,C_28213,20170307,fan_in,INDIVIDUAL,YES
252,30530,C_30530,20170323,fan_in,INDIVIDUAL,YES
252,97128,C_97128,20170408,fan_in,INDIVIDUAL,YES
253,95025,C_95025,20170103,fan_in,INDIVIDUAL,YES
253,4306,C_4306,20170103,fan_in,INDIVIDUAL,YES
253,17346,C_17346,20170628,fan_in,INDIVIDUAL,YES
253,76656,C_76656,20171221,fan_in,INDIVIDUAL,YES
253,12370,C_12370,20180615,fan_in,INDIVIDUAL,YES
254,22353,C_22353,20170101,fan_in,INDIVIDUAL,YES
254,2252,C_2252,20170101,fan_in,INDIVIDUAL,YES
254,41438,C_41438,20170423,fan_in,INDIVIDUAL,YES
254,94405,C_94405,20170813,fan_in,INDIVIDUAL,YES
254,75524,C_75524,20171203,fan_in,INDIVIDUAL,YES
255,34560,C_34560,20170101,fan_in,INDIVIDUAL,YES
255,53185,C_53185,20170101,fan_in,INDIVIDUAL,YES
255,80816,C_80816,20170209,fan_in,INDIVIDUAL,YES
255,17234,C_17234,20170320,fan_in,INDIVIDUAL,YES
255,26541,C_26541,20170428,fan_in,INDIVIDUAL,YES
255,95788,C_95788,20170606,fan_in,INDIVIDUAL,YES
255,34473,C_34473,20170715,fan_in,INDIVIDUAL,YES
255,11435,C_11435,20170823,fan_in,INDIVIDUAL,YES
255,72010,C_72010,20171001,fan_in,INDIVIDUAL,YES
256,76310,C_76310,20170101,fan_in,INDIVIDUAL,YES
256,3475,C_3475,20170101,fan_in,INDIVIDUAL,YES
256,76804,C_76804,20170207,fan_in,INDIVIDUAL,YES
256,16552,C_16552,20170316,fan_in,INDIVIDUAL,YES
256,61741,C_61741,20170422,fan_in,INDIVIDUAL,YES
256,55272,C_55272,20170529,fan_in,INDIVIDUAL,YES
256,24751,C_24751,20170705,fan_in,INDIVIDUAL,YES
256,14382,C_14382,20170811,fan_in,INDIVIDUAL,YES
257,73399,C_73399,20170102,fan_in,INDIVIDUAL,YES
257,53623,C_53623,20170102,fan_in,INDIVIDUAL,YES
257,15446,C_15446,20170329,fan_in,INDIVIDUAL,YES
257,9739,C_9739,20170623,fan_in,INDIVIDUAL,YES
257,49372,C_49372,20170917,fan_in,INDIVIDUAL,YES
257,67962,C_67962,20171212,fan_in,INDIVIDUAL,YES
257,98963,C_98963,20180308,fan_in,INDIVIDUAL,YES
257,10468,C_10468,20180602,fan_in,INDIVIDUAL,YES
257,65970,C_65970,20180827,fan_in,INDIVIDUAL,YES
258,46474,C_46474,20170103,fan_in,INDIVIDUAL,YES
258,51602,C_51602,20170103,fan_in,INDIVIDUAL,YES
258,99407,C_99407,20170222,fan_in,INDIVIDUAL,YES
258,41183,C_41183,20170413,fan_in,INDIVIDUAL,YES
258,23310,C_23310,20170602,fan_in,INDIVIDUAL,YES
258,77490,C_77490,20170722,fan_in,INDIVIDUAL,YES
259,9754,C_9754,20170102,fan_in,INDIVIDUAL,YES
259,52161,C_52161,20170102,fan_in,INDIVIDUAL,YES
259,90376,C_90376,20170217,fan_in,INDIVIDUAL,YES
259,50110,C_50110,20170404,fan_in,INDIVIDUAL,YES
259,1157,C_1157,20170520,fan_in,INDIVIDUAL,YES
259,44909,C_44909,20170705,fan_in,INDIVIDUAL,YES
259,44988,C_44988,20170820,fan_in,INDIVIDUAL,YES
259,54184,C_54184,20171005,fan_in,INDIVIDUAL,YES
260,9082,C_9082,20170101,fan_in,INDIVIDUAL,YES
260,53064,C_53064,20170101,fan_in,INDIVIDUAL,YES
260,98706,C_98706,20170402,fan_in,INDIVIDUAL,YES
260,75161,C_75161,20170702,fan_in,INDIVIDUAL,YES
260,53769,C_53769,20171001,fan_in,INDIVIDUAL,YES
260,59097,C_59097,20171231,fan_in,INDIVIDUAL,YES
260,31483,C_31483,20180401,fan_in,INDIVIDUAL,YES
260,52512,C_52512,20180701,fan_in,INDIVIDUAL,YES
261,9901,C_9901,20170101,fan_in,INDIVIDUAL,YES
261,778,C_778,20170101,fan_in,INDIVIDUAL,YES
261,33707,C_33707,20170306,fan_in,INDIVIDUAL,YES
261,70732,C_70732,20170509,fan_in,INDIVIDUAL,YES
261,90558,C_90558,20170712,fan_in,INDIVIDUAL,YES
261,79783,C_79783,20170914,fan_in,INDIVIDUAL,YES
261,87885,C_87885,20171117,fan_in,INDIVIDUAL,YES
261,56988,C_56988,20180120,fan_in,INDIVIDUAL,YES
262,74982,C_74982,20170101,fan_in,INDIVIDUAL,YES
262,2122,C_2122,20170101,fan_in,INDIVIDUAL,YES
262,36426,C_36426,20170413,fan_in,INDIVIDUAL,YES
262,98268,C_98268,20170724,fan_in,INDIVIDUAL,YES
262,54850,C_54850,20171103,fan_in,INDIVIDUAL,YES
263,72260,C_72260,20170101,fan_in,INDIVIDUAL,YES
263,1169,C_1169,20170101,fan_in,INDIVIDUAL,YES
263,8120,C_8120,20170315,fan_in,INDIVIDUAL,YES
263,50738,C_50738,20170527,fan_in,INDIVIDUAL,YES
263,49033,C_49033,20170808,fan_in,INDIVIDUAL,YES
263,79409,C_79409,20171020,fan_in,INDIVIDUAL,YES
263,64397,C_64397,20180101,fan_in,INDIVIDUAL,YES
263,15493,C_15493,20180315,fan_in,INDIVIDUAL,YES
264,90996,C_90996,20170102,fan_in,INDIVIDUAL,YES
264,2927,C_2927,20170102,fan_in,INDIVIDUAL,YES
264,60224,C_60224,20170405,fan_in,INDIVIDUAL,YES
264,92475,C_92475,20170707,fan_in,INDIVIDUAL,YES
264,33817,C_33817,20171008,fan_in,INDIVIDUAL,YES
264,84040,C_84040,20180109,fan_in,INDIVIDUAL,YES
264,79630,C_79630,20180412,fan_in,INDIVIDUAL,YES
264,6286,C_6286,20180714,fan_in,INDIVIDUAL,YES
265,88470,C_88470,20170101,fan_in,INDIVIDUAL,YES
265,508,C_508,20170101,fan_in,INDIVIDUAL,YES
265,73482,C_73482,20170112,fan_in,INDIVIDUAL,YES
265,16366,C_16366,20170123,fan_in,INDIVIDUAL,YES
265,45828,C_45828,20170203,fan_in,INDIVIDUAL,YES
265,22152,C_22152,20170214,fan_in,INDIVIDUAL,YES
265,362,C_362,20170225,fan_in,INDIVIDUAL,YES
265,1257,C_1257,20170308,fan_in,INDIVIDUAL,YES
265,54474,C_54474,20170319,fan_in,INDIVIDUAL,YES
265,62757,C_62757,20170330,fan_in,INDIVIDUAL,YES
266,55970,C_55970,20170101,fan_in,INDIVIDUAL,YES
266,51022,C_51022,20170101,fan_in,INDIVIDUAL,YES
266,96200,C_96200,20170327,fan_in,INDIVIDUAL,YES
266,84455,C_84455,20170620,fan_in,INDIVIDUAL,YES
266,16995,C_16995,20170913,fan_in,INDIVIDUAL,YES
266,81308,C_81308,20171207,fan_in,INDIVIDUAL,YES
266,75430,C_75430,20180302,fan_in,INDIVIDUAL,YES
267,3460,C_3460,20170101,fan_in,INDIVIDUAL,YES
267,53695,C_53695,20170101,fan_in,INDIVIDUAL,YES
267,18357,C_18357,20170110,fan_in,INDIVIDUAL,YES
267,7980,C_7980,20170119,fan_in,INDIVIDUAL,YES
267,13447,C_13447,20170128,fan_in,INDIVIDUAL,YES
267,99654,C_99654,20170206,fan_in,INDIVIDUAL,YES
267,52757,C_52757,20170215,fan_in,INDIVIDUAL,YES
267,98912,C_98912,20170224,fan_in,INDIVIDUAL,YES
267,52296,C_52296,20170305,fan_in,INDIVIDUAL,YES
267,55172,C_55172,20170314,fan_in,INDIVIDUAL,YES
268,70525,C_70525,20170102,fan_in,INDIVIDUAL,YES
268,2653,C_2653,20170102,fan_in,INDIVIDUAL,YES
268,48633,C_48633,20170305,fan_in,INDIVIDUAL,YES
268,59936,C_59936,20170506,fan_in,INDIVIDUAL,YES
268,60507,C_60507,20170707,fan_in,INDIVIDUAL,YES
268,15055,C_15055,20170907,fan_in,INDIVIDUAL,YES
268,29081,C_29081,20171108,fan_in,INDIVIDUAL,YES
269,47070,C_47070,20170101,fan_in,INDIVIDUAL,YES
269,607,C_607,20170101,fan_in,INDIVIDUAL,YES
269,82038,C_82038,20170127,fan_in,INDIVIDUAL,YES
269,97571,C_97571,20170222,fan_in,INDIVIDUAL,YES
269,53918,C_53918,20170320,fan_in,INDIVIDUAL,YES
269,15489,C_15489,20170415,fan_in,INDIVIDUAL,YES
269,45399,C_45399,20170511,fan_in,INDIVIDUAL,YES
269,74166,C_74166,20170606,fan_in,INDIVIDUAL,YES
269,75033,C_75033,20170702,fan_in,INDIVIDUAL,YES
269,38544,C_38544,20170728,fan_in,INDIVIDUAL,YES
270,94215,C_94215,20170101,fan_in,INDIVIDUAL,YES
270,51186,C_51186,20170101,fan_in,INDIVIDUAL,YES
270,71991,C_71991,20170404,fan_in,INDIVIDUAL,YES
270,57291,C_57291,20170706,fan_in,INDIVIDUAL,YES
270,58056,C_58056,20171007,fan_in,INDIVIDUAL,YES
270,82741,C_82741,20180108,fan_in,INDIVIDUAL,YES
270,48974,C_48974,20180411,fan_in,INDIVIDUAL,YES
270,98264,C_98264,20180713,fan_in,INDIVIDUAL,YES
271,3045,C_3045,20170101,fan_in,INDIVIDUAL,YES
271,3946,C_3946,20170101,fan_in,INDIVIDUAL,YES
271,86953,C_86953,20170305,fan_in,INDIVIDUAL,YES
271,17806,C_17806,20170507,fan_in,INDIVIDUAL,YES
271,65221,C_65221,20170709,fan_in,INDIVIDUAL,YES
271,18913,C_18913,20170910,fan_in,INDIVIDUAL,YES
271,11060,C_11060,20171112,fan_in,INDIVIDUAL,YES
271,78832,C_78832,20180114,fan_in,INDIVIDUAL,YES
271,81985,C_81985,20180318,fan_in,INDIVIDUAL,YES
272,15490,C_15490,20170101,fan_in,INDIVIDUAL,YES
272,1416,C_1416,20170101,fan_in,INDIVIDUAL,YES
272,15532,C_15532,20170129,fan_in,INDIVIDUAL,YES
272,23461,C_23461,20170226,fan_in,INDIVIDUAL,YES
272,76667,C_76667,20170326,fan_in,INDIVIDUAL,YES
272,25924,C_25924,20170423,fan_in,INDIVIDUAL,YES
273,47009,C_47009,20170101,fan_in,INDIVIDUAL,YES
273,1268,C_1268,20170101,fan_in,INDIVIDUAL,YES
273,99274,C_99274,20170303,fan_in,INDIVIDUAL,YES
273,90127,C_90127,20170503,fan_in,INDIVIDUAL,YES
273,23426,C_23426,20170703,fan_in,INDIVIDUAL,YES
273,68825,C_68825,20170902,fan_in,INDIVIDUAL,YES
273,31335,C_31335,20171102,fan_in,INDIVIDUAL,YES
273,69397,C_69397,20180102,fan_in,INDIVIDUAL,YES
273,85435,C_85435,20180304,fan_in,INDIVIDUAL,YES
273,32156,C_32156,20180504,fan_in,INDIVIDUAL,YES
274,80173,C_80173,20170101,fan_in,INDIVIDUAL,YES
274,51535,C_51535,20170101,fan_in,INDIVIDUAL,YES
274,96514,C_96514,20170426,fan_in,INDIVIDUAL,YES
274,76028,C_76028,20170819,fan_in,INDIVIDUAL,YES
274,61122,C_61122,20171212,fan_in,INDIVIDUAL,YES
274,9345,C_9345,20180406,fan_in,INDIVIDUAL,YES
274,11399,C_11399,20180730,fan_in,INDIVIDUAL,YES
275,23897,C_23897,20170103,fan_in,INDIVIDUAL,YES
275,1190,C_1190,20170103,fan_in,INDIVIDUAL,YES
275,49179,C_49179,20170211,fan_in,INDIVIDUAL,YES
275,29371,C_29371,20170322,fan_in,INDIVIDUAL,YES
275,83648,C_83648,20170430,fan_in,INDIVIDUAL,YES
275,66662,C_66662,20170608,fan_in,INDIVIDUAL,YES
276,58246,C_58246,20170101,fan_in,INDIVIDUAL,YES
276,3004,C_3004,20170101,fan_in,INDIVIDUAL,YES
276,52036,C_52036,20170310,fan_in,INDIVIDUAL,YES
276,62020,C_62020,20170517,fan_in,INDIVIDUAL,YES
276,74886,C_74886,20170724,fan_in,INDIVIDUAL,YES
276,33930,C_33930,20170930,fan_in,INDIVIDUAL,YES
276,10377,C_10377,20171207,fan_in,INDIVIDUAL,YES
276,40852,C_40852,20180213,fan_in,INDIVIDUAL,YES
276,3419,C_3419,20180422,fan_in,INDIVIDUAL,YES
276,87111,C_87111,20180629,fan_in,INDIVIDUAL,YES
277,58900,C_58900,20170102,fan_in,INDIVIDUAL,YES
277,1026,C_1026,20170102,fan_in,INDIVIDUAL,YES
277,51017,C_51017,20170105,fan_in,INDIVIDUAL,YES
277,78655,C_78655,20170108,fan_in,INDIVIDUAL,YES
277,34146,C_34146,20170111,fan_in,INDIVIDUAL,YES
277,30446,C_30446,20170114,fan_in,INDIVIDUAL,YES
277,2705,C_2705,20170117,fan_in,INDIVIDUAL,YES
277,86116,C_86116,20170120,fan_in,INDIVIDUAL,YES
277,30445,C_30445,20170123,fan_in,INDIVIDUAL,YES
277,98385,C_98385,20170126,fan_in,INDIVIDUAL,YES
278,59528,C_59528,20170101,fan_in,INDIVIDUAL,YES
278,3294,C_3294,20170101,fan_in,INDIVIDUAL,YES
278,61055,C_61055,20170318,fan_in,INDIVIDUAL,YES
278,61053,C_61053,20170602,fan_in,INDIVIDUAL,YES
278,95483,C_95483,20170817,fan_in,INDIVIDUAL,YES
278,88229,C_88229,20171101,fan_in,INDIVIDUAL,YES
279,96355,C_96355,20170101,fan_in,INDIVIDUAL,YES
279,1930,C_1930,20170101,fan_in,INDIVIDUAL,YES
279,96994,C_96994,20170322,fan_in,INDIVIDUAL,YES
279,45841,C_45841,20170610,fan_in,INDIVIDUAL,YES
279,67109,C_67109,20170829,fan_in,INDIVIDUAL,YES
279,84749,C_84749,20171117,fan_in,INDIVIDUAL,YES
279,34585,C_34585,20180205,fan_in,INDIVIDUAL,YES
279,8375,C_8375,20180426,fan_in,INDIVIDUAL,YES
279,90698,C_90698,20180715,fan_in,INDIVIDUAL,YES
280,39264,C_39264,20170101,fan_in,INDIVIDUAL,YES
280,51443,C_51443,20170101,fan_in,INDIVIDUAL,YES
280,29663,C_29663,20170304,fan_in,INDIVIDUAL,YES
280,93450,C_93450,20170505,fan_in,INDIVIDUAL,YES
280,297,C_297,20170706,fan_in,INDIVIDUAL,YES
280,79301,C_79301,20170906,fan_in,INDIVIDUAL,YES
280,10144,C_10144,20171107,fan_in,INDIVIDUAL,YES
280,9317,C_9317,20180108,fan_in,INDIVIDUAL,YES
280,33135,C_33135,20180311,fan_in,INDIVIDUAL,YES
281,53574,C_53574,20170101,fan_in,INDIVIDUAL,YES
281,50608,C_50608,20170101,fan_in,INDIVIDUAL,YES
281,45647,C_45647,20170115,fan_in,INDIVIDUAL,YES
281,72686,C_72686,20170129,fan_in,INDIVIDUAL,YES
281,83470,C_83470,20170212,fan_in,INDIVIDUAL,YES
281,5975,C_5975,20170226,fan_in,INDIVIDUAL,YES
281,45255,C_45255,20170312,fan_in,INDIVIDUAL,YES
282,8476,C_8476,20170101,fan_in,INDIVIDUAL,YES
282,1494,C_1494,20170101,fan_in,INDIVIDUAL,YES
282,20270,C_20270,20170421,fan_in,INDIVIDUAL,YES
282,68836,C_68836,20170809,fan_in,INDIVIDUAL,YES
282,50246,C_50246,20171127,fan_in,INDIVIDUAL,YES
283,6783,C_6783,20170101,fan_in,INDIVIDUAL,YES
283,55155,C_55155,20170101,fan_in,INDIVIDUAL,YES
283,2245,C_2245,20170311,fan_in,INDIVIDUAL,YES
283,78241,C_78241,20170519,fan_in,INDIVIDUAL,YES
283,9655,C_9655,20170727,fan_in,INDIVIDUAL,YES
283,22443,C_22443,20171004,fan_in,INDIVIDUAL,YES
284,90913,C_90913,20170102,fan_in,INDIVIDUAL,YES
284,1041,C_1041,20170102,fan_in,INDIVIDUAL,YES
284,49268,C_49268,20170407,fan_in,INDIVIDUAL,YES
284,91856,C_91856,20170711,fan_in,INDIVIDUAL,YES
284,75599,C_75599,20171014,fan_in,INDIVIDUAL,YES
284,24413,C_24413,20180117,fan_in,INDIVIDUAL,YES
285,14384,C_14384,20170102,fan_in,INDIVIDUAL,YES
285,3182,C_3182,20170102,fan_in,INDIVIDUAL,YES
285,86428,C_86428,20170215,fan_in,INDIVIDUAL,YES
285,39075,C_39075,20170331,fan_in,INDIVIDUAL,YES
285,23422,C_23422,20170514,fan_in,INDIVIDUAL,YES
285,32768,C_32768,20170627,fan_in,INDIVIDUAL,YES
285,66750,C_66750,20170810,fan_in,INDIVIDUAL,YES
285,29584,C_29584,20170923,fan_in,INDIVIDUAL,YES
285,1036,C_1036,20171106,fan_in,INDIVIDUAL,YES
286,48482,C_48482,20170101,fan_in,INDIVIDUAL,YES
286,5222,C_5222,20170101,fan_in,INDIVIDUAL,YES
286,44425,C_44425,20170128,fan_in,INDIVIDUAL,YES
286,96535,C_96535,20170224,fan_in,INDIVIDUAL,YES
286,28147,C_28147,20170323,fan_in,INDIVIDUAL,YES
286,22579,C_22579,20170419,fan_in,INDIVIDUAL,YES
286,11502,C_11502,20170516,fan_in,INDIVIDUAL,YES
287,77588,C_77588,20170101,fan_in,INDIVIDUAL,YES
287,1812,C_1812,20170101,fan_in,INDIVIDUAL,YES
287,14451,C_14451,20170306,fan_in,INDIVIDUAL,YES
287,4368,C_4368,20170509,fan_in,INDIVIDUAL,YES
287,45230,C_45230,20170712,fan_in,INDIVIDUAL,YES
287,73975,C_73975,20170914,fan_in,INDIVIDUAL,YES
288,26004,C_26004,20170101,fan_in,INDIVIDUAL,YES
288,53804,C_53804,20170101,fan_in,INDIVIDUAL,YES
288,88270,C_88270,20170213,fan_in,INDIVIDUAL,YES
288,42861,C_42861,20170328,fan_in,INDIVIDUAL,YES
288,75269,C_75269,20170510,fan_in,INDIVIDUAL,YES
288,59455,C_59455,20170622,fan_in,INDIVIDUAL,YES
289,33614,C_33614,20170101,fan_in,INDIVIDUAL,YES
289,5175,C_5175,20170101,fan_in,INDIVIDUAL,YES
289,50445,C_50445,20170303,fan_in,INDIVIDUAL,YES
289,91580,C_91580,20170503,fan_in,INDIVIDUAL,YES
289,41181,C_41181,20170703,fan_in,INDIVIDUAL,YES
289,58224,C_58224,20170902,fan_in,INDIVIDUAL,YES
289,87848,C_87848,20171102,fan_in,INDIVIDUAL,YES
289,24313,C_24313,20180102,fan_in,INDIVIDUAL,YES
289,97400,C_97400,20180304,fan_in,INDIVIDUAL,YES
289,17522,C_17522,20180504,fan_in,INDIVIDUAL,YES
290,42532,C_42532,20170102,fan_in,INDIVIDUAL,YES
290,2569,C_2569,20170102,fan_in,INDIVIDUAL,YES
290,40165,C_40165,20170303,fan_in,INDIVIDUAL,YES
290,68373,C_68373,20170502,fan_in,INDIVIDUAL,YES
290,78955,C_78955,20170701,fan_in,INDIVIDUAL,YES
291,45346,C_45346,20170101,fan_in,INDIVIDUAL,YES
291,53619,C_53619,20170101,fan_in,INDIVIDUAL,YES
291,18794,C_18794,20170218,fan_in,INDIVIDUAL,YES
291,81889,C_81889,20170407,fan_in,INDIVIDUAL,YES
291,16940,C_16940,20170525,fan_in,INDIVIDUAL,YES
291,10625,C_10625,20170712,fan_in,INDIVIDUAL,YES
291,84783,C_84783,20170829,fan_in,INDIVIDUAL,YES
291,66839,C_66839,20171016,fan_in,INDIVIDUAL,YES
291,27891,C_27891,20171203,fan_in,INDIVIDUAL,YES
292,36169,C_36169,20170101,fan_in,INDIVIDUAL,YES
292,1137,C_1137,20170101,fan_in,INDIVIDUAL,YES
292,91888,C_91888,20170215,fan_in,INDIVIDUAL,YES
292,65912,C_65912,20170401,fan_in,INDIVIDUAL,YES
292,42337,C_42337,20170516,fan_in,INDIVIDUAL,YES
292,16397,C_16397,20170630,fan_in,INDIVIDUAL,YES
292,49301,C_49301,20170814,fan_in,INDIVIDUAL,YES
292,78356,C_78356,20170928,fan_in,INDIVIDUAL,YES
293,97197,C_97197,20170101,fan_in,INDIVIDUAL,YES
293,2696,C_2696,20170101,fan_in,INDIVIDUAL,YES
293,57238,C_57238,20170319,fan_in,INDIVIDUAL,YES
293,34553,C_34553,20170604,fan_in,INDIVIDUAL,YES
293,54663,C_54663,20170820,fan_in,INDIVIDUAL,YES
293,19848,C_19848,20171105,fan_in,INDIVIDUAL,YES
293,35652,C_35652,20180121,fan_in,INDIVIDUAL,YES
294,32357,C_32357,20170101,fan_in,INDIVIDUAL,YES
294,3787,C_3787,20170101,fan_in,INDIVIDUAL,YES
294,16364,C_16364,20170513,fan_in,INDIVIDUAL,YES
294,92033,C_92033,20170922,fan_in,INDIVIDUAL,YES
294,37555,C_37555,20180201,fan_in,INDIVIDUAL,YES
295,57257,C_57257,20170101,fan_in,INDIVIDUAL,YES
295,51426,C_51426,20170101,fan_in,INDIVIDUAL,YES
295,43002,C_43002,20170205,fan_in,INDIVIDUAL,YES
295,21330,C_21330,20170312,fan_in,INDIVIDUAL,YES
295,51900,C_51900,20170416,fan_in,INDIVIDUAL,YES
295,46635,C_46635,20170521,fan_in,INDIVIDUAL,YES
296,1836,C_1836,20170102,fan_in,INDIVIDUAL,YES
296,53310,C_53310,20170102,fan_in,INDIVIDUAL,YES
296,30372,C_30372,20170212,fan_in,INDIVIDUAL,YES
296,62966,C_62966,20170325,fan_in,INDIVIDUAL,YES
296,95410,C_95410,20170505,fan_in,INDIVIDUAL,YES
296,59183,C_59183,20170615,fan_in,INDIVIDUAL,YES
296,27214,C_27214,20170726,fan_in,INDIVIDUAL,YES
297,69502,C_69502,20170101,fan_in,INDIVIDUAL,YES
297,51194,C_51194,20170101,fan_in,INDIVIDUAL,YES
297,10829,C_10829,20170106,fan_in,INDIVIDUAL,YES
297,73545,C_73545,20170111,fan_in,INDIVIDUAL,YES
297,97080,C_97080,20170116,fan_in,INDIVIDUAL,YES
297,96153,C_96153,20170121,fan_in,INDIVIDUAL,YES
298,36915,C_36915,20170101,fan_in,INDIVIDUAL,YES
298,312,C_312,20170101,fan_in,INDIVIDUAL,YES
298,41458,C_41458,20170320,fan_in,INDIVIDUAL,YES
298,49105,C_49105,20170606,fan_in,INDIVIDUAL,YES
298,94492,C_94492,20170823,fan_in,INDIVIDUAL,YES
298,25224,C_25224,20171109,fan_in,INDIVIDUAL,YES
298,96618,C_96618,20180126,fan_in,INDIVIDUAL,YES
298,5576,C_5576,20180414,fan_in,INDIVIDUAL,YES
