alert_id,alert_type,acct_id,acct_name,is_sar,model_id,start,end,schedule_id,bank_id 
214,fan_in,52323,52323,True,2,0,1000000,2,bank
214,fan_in,11302,11302,True,2,0,1000000,2,bank
214,fan_in,91691,91691,True,2,0,1000000,2,bank
214,fan_in,55213,55213,True,2,0,1000000,2,bank
214,fan_in,80855,80855,True,2,0,1000000,2,bank
214,fan_in,47733,47733,True,2,0,1000000,2,bank
215,fan_in,53811,53811,True,2,0,1000000,2,bank
215,fan_in,33388,33388,True,2,0,1000000,2,bank
215,fan_in,14332,14332,True,2,0,1000000,2,bank
215,fan_in,36999,36999,True,2,0,1000000,2,bank
215,fan_in,5876,5876,True,2,0,1000000,2,bank
215,fan_in,80242,80242,True,2,0,1000000,2,bank
215,fan_in,31842,31842,True,2,0,1000000,2,bank
215,fan_in,39671,39671,True,2,0,1000000,2,bank
216,fan_in,1353,1353,True,2,0,1000000,2,bank
216,fan_in,40822,40822,True,2,0,1000000,2,bank
216,fan_in,38983,38983,True,2,0,1000000,2,bank
216,fan_in,65106,65106,True,2,0,1000000,2,bank
216,fan_in,97058,97058,True,2,0,1000000,2,bank
216,fan_in,83650,83650,True,2,0,1000000,2,bank
216,fan_in,52199,52199,True,2,0,1000000,2,bank
217,fan_in,3919,3919,True,2,0,1000000,2,bank
217,fan_in,92691,92691,True,2,0,1000000,2,bank
217,fan_in,3286,3286,True,2,0,1000000,2,bank
217,fan_in,58233,58233,True,2,0,1000000,2,bank
217,fan_in,13392,13392,True,2,0,1000000,2,bank
217,fan_in,2723,2723,True,2,0,1000000,2,bank
218,fan_in,53547,53547,True,2,0,1000000,2,bank
218,fan_in,73622,73622,True,2,0,1000000,2,bank
218,fan_in,42074,42074,True,2,0,1000000,2,bank
218,fan_in,86207,86207,True,2,0,1000000,2,bank
218,fan_in,25320,25320,True,2,0,1000000,2,bank
218,fan_in,76332,76332,True,2,0,1000000,2,bank
218,fan_in,90046,90046,True,2,0,1000000,2,bank
218,fan_in,82444,82444,True,2,0,1000000,2,bank
218,fan_in,60696,60696,True,2,0,1000000,2,bank
218,fan_in,90696,90696,True,2,0,1000000,2,bank
219,fan_in,3601,3601,True,2,0,1000000,2,bank
219,fan_in,65384,65384,True,2,0,1000000,2,bank
219,fan_in,46208,46208,True,2,0,1000000,2,bank
219,fan_in,65091,65091,True,2,0,1000000,2,bank
219,fan_in,73366,73366,True,2,0,1000000,2,bank
220,fan_in,486,486,True,2,0,1000000,2,bank
220,fan_in,44200,44200,True,2,0,1000000,2,bank
220,fan_in,1698,1698,True,2,0,1000000,2,bank
220,fan_in,54784,54784,True,2,0,1000000,2,bank
220,fan_in,96646,96646,True,2,0,1000000,2,bank
220,fan_in,13122,13122,True,2,0,1000000,2,bank
220,fan_in,87712,87712,True,2,0,1000000,2,bank
220,fan_in,79359,79359,True,2,0,1000000,2,bank
220,fan_in,83497,83497,True,2,0,1000000,2,bank
221,fan_in,52188,52188,True,2,0,1000000,2,bank
221,fan_in,45045,45045,True,2,0,1000000,2,bank
221,fan_in,10334,10334,True,2,0,1000000,2,bank
221,fan_in,5581,5581,True,2,0,1000000,2,bank
221,fan_in,93104,93104,True,2,0,1000000,2,bank
221,fan_in,68633,68633,True,2,0,1000000,2,bank
221,fan_in,78813,78813,True,2,0,1000000,2,bank
221,fan_in,23891,23891,True,2,0,1000000,2,bank
222,fan_in,52295,52295,True,2,0,1000000,2,bank
222,fan_in,20340,20340,True,2,0,1000000,2,bank
222,fan_in,90362,90362,True,2,0,1000000,2,bank
222,fan_in,60118,60118,True,2,0,1000000,2,bank
222,fan_in,2232,2232,True,2,0,1000000,2,bank
222,fan_in,41521,41521,True,2,0,1000000,2,bank
222,fan_in,38264,38264,True,2,0,1000000,2,bank
222,fan_in,84955,84955,True,2,0,1000000,2,bank
222,fan_in,42529,42529,True,2,0,1000000,2,bank
222,fan_in,16544,16544,True,2,0,1000000,2,bank
223,fan_in,1944,1944,True,2,0,1000000,2,bank
223,fan_in,51782,51782,True,2,0,1000000,2,bank
223,fan_in,36097,36097,True,2,0,1000000,2,bank
223,fan_in,63156,63156,True,2,0,1000000,2,bank
223,fan_in,16646,16646,True,2,0,1000000,2,bank
223,fan_in,16049,16049,True,2,0,1000000,2,bank
223,fan_in,84909,84909,True,2,0,1000000,2,bank
223,fan_in,22469,22469,True,2,0,1000000,2,bank
223,fan_in,32402,32402,True,2,0,1000000,2,bank
223,fan_in,72648,72648,True,2,0,1000000,2,bank
224,fan_in,2399,2399,True,2,0,1000000,2,bank
224,fan_in,37876,37876,True,2,0,1000000,2,bank
224,fan_in,20822,20822,True,2,0,1000000,2,bank
224,fan_in,99323,99323,True,2,0,1000000,2,bank
224,fan_in,50766,50766,True,2,0,1000000,2,bank
225,fan_in,3039,3039,True,2,0,1000000,2,bank
225,fan_in,14683,14683,True,2,0,1000000,2,bank
225,fan_in,96844,96844,True,2,0,1000000,2,bank
225,fan_in,27277,27277,True,2,0,1000000,2,bank
225,fan_in,55491,55491,True,2,0,1000000,2,bank
225,fan_in,73131,73131,True,2,0,1000000,2,bank
226,fan_in,53684,53684,True,2,0,1000000,2,bank
226,fan_in,9538,9538,True,2,0,1000000,2,bank
226,fan_in,76117,76117,True,2,0,1000000,2,bank
226,fan_in,82411,82411,True,2,0,1000000,2,bank
226,fan_in,82991,82991,True,2,0,1000000,2,bank
226,fan_in,93050,93050,True,2,0,1000000,2,bank
226,fan_in,28023,28023,True,2,0,1000000,2,bank
227,fan_in,50170,50170,True,2,0,1000000,2,bank
227,fan_in,83620,83620,True,2,0,1000000,2,bank
227,fan_in,92682,92682,True,2,0,1000000,2,bank
227,fan_in,67908,67908,True,2,0,1000000,2,bank
227,fan_in,1061,1061,True,2,0,1000000,2,bank
227,fan_in,4407,4407,True,2,0,1000000,2,bank
228,fan_in,52624,52624,True,2,0,1000000,2,bank
228,fan_in,62702,62702,True,2,0,1000000,2,bank
228,fan_in,22940,22940,True,2,0,1000000,2,bank
228,fan_in,38364,38364,True,2,0,1000000,2,bank
228,fan_in,55118,55118,True,2,0,1000000,2,bank
228,fan_in,14932,14932,True,2,0,1000000,2,bank
228,fan_in,54,54,True,2,0,1000000,2,bank
228,fan_in,49366,49366,True,2,0,1000000,2,bank
228,fan_in,28026,28026,True,2,0,1000000,2,bank
229,fan_in,5228,5228,True,2,0,1000000,2,bank
229,fan_in,2404,2404,True,2,0,1000000,2,bank
229,fan_in,41647,41647,True,2,0,1000000,2,bank
229,fan_in,76354,76354,True,2,0,1000000,2,bank
229,fan_in,72372,72372,True,2,0,1000000,2,bank
229,fan_in,25897,25897,True,2,0,1000000,2,bank
229,fan_in,45957,45957,True,2,0,1000000,2,bank
229,fan_in,11780,11780,True,2,0,1000000,2,bank
230,fan_in,2131,2131,True,2,0,1000000,2,bank
230,fan_in,84422,84422,True,2,0,1000000,2,bank
230,fan_in,39071,39071,True,2,0,1000000,2,bank
230,fan_in,53090,53090,True,2,0,1000000,2,bank
230,fan_in,26161,26161,True,2,0,1000000,2,bank
230,fan_in,94863,94863,True,2,0,1000000,2,bank
230,fan_in,79335,79335,True,2,0,1000000,2,bank
230,fan_in,71846,71846,True,2,0,1000000,2,bank
230,fan_in,6326,6326,True,2,0,1000000,2,bank
231,fan_in,50722,50722,True,2,0,1000000,2,bank
231,fan_in,56125,56125,True,2,0,1000000,2,bank
231,fan_in,2610,2610,True,2,0,1000000,2,bank
231,fan_in,30753,30753,True,2,0,1000000,2,bank
231,fan_in,53742,53742,True,2,0,1000000,2,bank
231,fan_in,37100,37100,True,2,0,1000000,2,bank
231,fan_in,1731,1731,True,2,0,1000000,2,bank
231,fan_in,1441,1441,True,2,0,1000000,2,bank
231,fan_in,40024,40024,True,2,0,1000000,2,bank
231,fan_in,94571,94571,True,2,0,1000000,2,bank
232,fan_in,50281,50281,True,2,0,1000000,2,bank
232,fan_in,78165,78165,True,2,0,1000000,2,bank
232,fan_in,72442,72442,True,2,0,1000000,2,bank
232,fan_in,70887,70887,True,2,0,1000000,2,bank
232,fan_in,24914,24914,True,2,0,1000000,2,bank
232,fan_in,9931,9931,True,2,0,1000000,2,bank
232,fan_in,79050,79050,True,2,0,1000000,2,bank
233,fan_in,52936,52936,True,2,0,1000000,2,bank
233,fan_in,35391,35391,True,2,0,1000000,2,bank
233,fan_in,2114,2114,True,2,0,1000000,2,bank
233,fan_in,81635,81635,True,2,0,1000000,2,bank
233,fan_in,43097,43097,True,2,0,1000000,2,bank
233,fan_in,50077,50077,True,2,0,1000000,2,bank
233,fan_in,90157,90157,True,2,0,1000000,2,bank
233,fan_in,95419,95419,True,2,0,1000000,2,bank
233,fan_in,23880,23880,True,2,0,1000000,2,bank
233,fan_in,28090,28090,True,2,0,1000000,2,bank
234,fan_in,51039,51039,True,2,0,1000000,2,bank
234,fan_in,91165,91165,True,2,0,1000000,2,bank
234,fan_in,64898,64898,True,2,0,1000000,2,bank
234,fan_in,15150,15150,True,2,0,1000000,2,bank
234,fan_in,89054,89054,True,2,0,1000000,2,bank
235,fan_in,85,85,True,2,0,1000000,2,bank
235,fan_in,94459,94459,True,2,0,1000000,2,bank
235,fan_in,46543,46543,True,2,0,1000000,2,bank
235,fan_in,6284,6284,True,2,0,1000000,2,bank
235,fan_in,72242,72242,True,2,0,1000000,2,bank
235,fan_in,86005,86005,True,2,0,1000000,2,bank
236,fan_in,53467,53467,True,2,0,1000000,2,bank
236,fan_in,75363,75363,True,2,0,1000000,2,bank
236,fan_in,51859,51859,True,2,0,1000000,2,bank
236,fan_in,95554,95554,True,2,0,1000000,2,bank
236,fan_in,69975,69975,True,2,0,1000000,2,bank
236,fan_in,4640,4640,True,2,0,1000000,2,bank
236,fan_in,56844,56844,True,2,0,1000000,2,bank
236,fan_in,42359,42359,True,2,0,1000000,2,bank
237,fan_in,53653,53653,True,2,0,1000000,2,bank
237,fan_in,23936,23936,True,2,0,1000000,2,bank
237,fan_in,85135,85135,True,2,0,1000000,2,bank
237,fan_in,7360,7360,True,2,0,1000000,2,bank
237,fan_in,18019,18019,True,2,0,1000000,2,bank
237,fan_in,63814,63814,True,2,0,1000000,2,bank
237,fan_in,15181,15181,True,2,0,1000000,2,bank
237,fan_in,78213,78213,True,2,0,1000000,2,bank
237,fan_in,54177,54177,True,2,0,1000000,2,bank
238,fan_in,3906,3906,True,2,0,1000000,2,bank
238,fan_in,11149,11149,True,2,0,1000000,2,bank
238,fan_in,4869,4869,True,2,0,1000000,2,bank
238,fan_in,15112,15112,True,2,0,1000000,2,bank
238,fan_in,8428,8428,True,2,0,1000000,2,bank
238,fan_in,26243,26243,True,2,0,1000000,2,bank
239,fan_in,1324,1324,True,2,0,1000000,2,bank
239,fan_in,92921,92921,True,2,0,1000000,2,bank
239,fan_in,81189,81189,True,2,0,1000000,2,bank
239,fan_in,14085,14085,True,2,0,1000000,2,bank
239,fan_in,43913,43913,True,2,0,1000000,2,bank
240,fan_in,51814,51814,True,2,0,1000000,2,bank
240,fan_in,46998,46998,True,2,0,1000000,2,bank
240,fan_in,93557,93557,True,2,0,1000000,2,bank
240,fan_in,12762,12762,True,2,0,1000000,2,bank
240,fan_in,84570,84570,True,2,0,1000000,2,bank
240,fan_in,43513,43513,True,2,0,1000000,2,bank
241,fan_in,53828,53828,True,2,0,1000000,2,bank
241,fan_in,19735,19735,True,2,0,1000000,2,bank
241,fan_in,80973,80973,True,2,0,1000000,2,bank
241,fan_in,54527,54527,True,2,0,1000000,2,bank
241,fan_in,97209,97209,True,2,0,1000000,2,bank
241,fan_in,64631,64631,True,2,0,1000000,2,bank
241,fan_in,98290,98290,True,2,0,1000000,2,bank
241,fan_in,11726,11726,True,2,0,1000000,2,bank
241,fan_in,13329,13329,True,2,0,1000000,2,bank
241,fan_in,58500,58500,True,2,0,1000000,2,bank
242,fan_in,52703,52703,True,2,0,1000000,2,bank
242,fan_in,59178,59178,True,2,0,1000000,2,bank
242,fan_in,81641,81641,True,2,0,1000000,2,bank
242,fan_in,21589,21589,True,2,0,1000000,2,bank
242,fan_in,93096,93096,True,2,0,1000000,2,bank
242,fan_in,43419,43419,True,2,0,1000000,2,bank
242,fan_in,79488,79488,True,2,0,1000000,2,bank
242,fan_in,7531,7531,True,2,0,1000000,2,bank
242,fan_in,34772,34772,True,2,0,1000000,2,bank
242,fan_in,64283,64283,True,2,0,1000000,2,bank
243,fan_in,4284,4284,True,2,0,1000000,2,bank
243,fan_in,15652,15652,True,2,0,1000000,2,bank
243,fan_in,10225,10225,True,2,0,1000000,2,bank
243,fan_in,87389,87389,True,2,0,1000000,2,bank
243,fan_in,50103,50103,True,2,0,1000000,2,bank
243,fan_in,44421,44421,True,2,0,1000000,2,bank
243,fan_in,18878,18878,True,2,0,1000000,2,bank
243,fan_in,38625,38625,True,2,0,1000000,2,bank
243,fan_in,58565,58565,True,2,0,1000000,2,bank
244,fan_in,51638,51638,True,2,0,1000000,2,bank
244,fan_in,37209,37209,True,2,0,1000000,2,bank
244,fan_in,28803,28803,True,2,0,1000000,2,bank
244,fan_in,38356,38356,True,2,0,1000000,2,bank
244,fan_in,24208,24208,True,2,0,1000000,2,bank
244,fan_in,29011,29011,True,2,0,1000000,2,bank
244,fan_in,60120,60120,True,2,0,1000000,2,bank
244,fan_in,12877,12877,True,2,0,1000000,2,bank
244,fan_in,56473,56473,True,2,0,1000000,2,bank
245,fan_in,3832,3832,True,2,0,1000000,2,bank
245,fan_in,45408,45408,True,2,0,1000000,2,bank
245,fan_in,84279,84279,True,2,0,1000000,2,bank
245,fan_in,23361,23361,True,2,0,1000000,2,bank
245,fan_in,83178,83178,True,2,0,1000000,2,bank
245,fan_in,53175,53175,True,2,0,1000000,2,bank
246,fan_in,51221,51221,True,2,0,1000000,2,bank
246,fan_in,80705,80705,True,2,0,1000000,2,bank
246,fan_in,42852,42852,True,2,0,1000000,2,bank
246,fan_in,59807,59807,True,2,0,1000000,2,bank
246,fan_in,98641,98641,True,2,0,1000000,2,bank
246,fan_in,91730,91730,True,2,0,1000000,2,bank
246,fan_in,56280,56280,True,2,0,1000000,2,bank
246,fan_in,75409,75409,True,2,0,1000000,2,bank
247,fan_in,51921,51921,True,2,0,1000000,2,bank
247,fan_in,65578,65578,True,2,0,1000000,2,bank
247,fan_in,45609,45609,True,2,0,1000000,2,bank
247,fan_in,16466,16466,True,2,0,1000000,2,bank
247,fan_in,86594,86594,True,2,0,1000000,2,bank
247,fan_in,98739,98739,True,2,0,1000000,2,bank
247,fan_in,36944,36944,True,2,0,1000000,2,bank
247,fan_in,49915,49915,True,2,0,1000000,2,bank
248,fan_in,1664,1664,True,2,0,1000000,2,bank
248,fan_in,65244,65244,True,2,0,1000000,2,bank
248,fan_in,8702,8702,True,2,0,1000000,2,bank
248,fan_in,89100,89100,True,2,0,1000000,2,bank
248,fan_in,24310,24310,True,2,0,1000000,2,bank
248,fan_in,53972,53972,True,2,0,1000000,2,bank
248,fan_in,71033,71033,True,2,0,1000000,2,bank
249,fan_in,51886,51886,True,2,0,1000000,2,bank
249,fan_in,91061,91061,True,2,0,1000000,2,bank
249,fan_in,47363,47363,True,2,0,1000000,2,bank
249,fan_in,47142,47142,True,2,0,1000000,2,bank
249,fan_in,40242,40242,True,2,0,1000000,2,bank
250,fan_in,52337,52337,True,2,0,1000000,2,bank
250,fan_in,24419,24419,True,2,0,1000000,2,bank
250,fan_in,25972,25972,True,2,0,1000000,2,bank
250,fan_in,17186,17186,True,2,0,1000000,2,bank
250,fan_in,42435,42435,True,2,0,1000000,2,bank
250,fan_in,25229,25229,True,2,0,1000000,2,bank
250,fan_in,61503,61503,True,2,0,1000000,2,bank
250,fan_in,25974,25974,True,2,0,1000000,2,bank
251,fan_in,51318,51318,True,2,0,1000000,2,bank
251,fan_in,5973,5973,True,2,0,1000000,2,bank
251,fan_in,12918,12918,True,2,0,1000000,2,bank
251,fan_in,45372,45372,True,2,0,1000000,2,bank
251,fan_in,64291,64291,True,2,0,1000000,2,bank
251,fan_in,90044,90044,True,2,0,1000000,2,bank
251,fan_in,21984,21984,True,2,0,1000000,2,bank
251,fan_in,92129,92129,True,2,0,1000000,2,bank
251,fan_in,17869,17869,True,2,0,1000000,2,bank
252,fan_in,55248,55248,True,2,0,1000000,2,bank
252,fan_in,95299,95299,True,2,0,1000000,2,bank
252,fan_in,69573,69573,True,2,0,1000000,2,bank
252,fan_in,92507,92507,True,2,0,1000000,2,bank
252,fan_in,70510,70510,True,2,0,1000000,2,bank
252,fan_in,28213,28213,True,2,0,1000000,2,bank
252,fan_in,30530,30530,True,2,0,1000000,2,bank
252,fan_in,97128,97128,True,2,0,1000000,2,bank
253,fan_in,4306,4306,True,2,0,1000000,2,bank
253,fan_in,95025,95025,True,2,0,1000000,2,bank
253,fan_in,17346,17346,True,2,0,1000000,2,bank
253,fan_in,76656,76656,True,2,0,1000000,2,bank
253,fan_in,12370,12370,True,2,0,1000000,2,bank
254,fan_in,2252,2252,True,2,0,1000000,2,bank
254,fan_in,22353,22353,True,2,0,1000000,2,bank
254,fan_in,41438,41438,True,2,0,1000000,2,bank
254,fan_in,94405,94405,True,2,0,1000000,2,bank
254,fan_in,75524,75524,True,2,0,1000000,2,bank
255,fan_in,53185,53185,True,2,0,1000000,2,bank
255,fan_in,34560,34560,True,2,0,1000000,2,bank
255,fan_in,80816,80816,True,2,0,1000000,2,bank
255,fan_in,17234,17234,True,2,0,1000000,2,bank
255,fan_in,26541,26541,True,2,0,1000000,2,bank
255,fan_in,95788,95788,True,2,0,1000000,2,bank
255,fan_in,34473,34473,True,2,0,1000000,2,bank
255,fan_in,11435,11435,True,2,0,1000000,2,bank
255,fan_in,72010,72010,True,2,0,1000000,2,bank
256,fan_in,3475,3475,True,2,0,1000000,2,bank
256,fan_in,76310,76310,True,2,0,1000000,2,bank
256,fan_in,76804,76804,True,2,0,1000000,2,bank
256,fan_in,16552,16552,True,2,0,1000000,2,bank
256,fan_in,61741,61741,True,2,0,1000000,2,bank
256,fan_in,55272,55272,True,2,0,1000000,2,bank
256,fan_in,24751,24751,True,2,0,1000000,2,bank
256,fan_in,14382,14382,True,2,0,1000000,2,bank
257,fan_in,53623,53623,True,2,0,1000000,2,bank
257,fan_in,73399,73399,True,2,0,1000000,2,bank
257,fan_in,15446,15446,True,2,0,1000000,2,bank
257,fan_in,9739,9739,True,2,0,1000000,2,bank
257,fan_in,49372,49372,True,2,0,1000000,2,bank
257,fan_in,67962,67962,True,2,0,1000000,2,bank
257,fan_in,98963,98963,True,2,0,1000000,2,bank
257,fan_in,10468,10468,True,2,0,1000000,2,bank
257,fan_in,65970,65970,True,2,0,1000000,2,bank
258,fan_in,51602,51602,True,2,0,1000000,2,bank
258,fan_in,46474,46474,True,2,0,1000000,2,bank
258,fan_in,99407,99407,True,2,0,1000000,2,bank
258,fan_in,41183,41183,True,2,0,1000000,2,bank
258,fan_in,23310,23310,True,2,0,1000000,2,bank
258,fan_in,77490,77490,True,2,0,1000000,2,bank
259,fan_in,52161,52161,True,2,0,1000000,2,bank
259,fan_in,9754,9754,True,2,0,1000000,2,bank
259,fan_in,90376,90376,True,2,0,1000000,2,bank
259,fan_in,50110,50110,True,2,0,1000000,2,bank
259,fan_in,1157,1157,True,2,0,1000000,2,bank
259,fan_in,44909,44909,True,2,0,1000000,2,bank
259,fan_in,44988,44988,True,2,0,1000000,2,bank
259,fan_in,54184,54184,True,2,0,1000000,2,bank
260,fan_in,53064,53064,True,2,0,1000000,2,bank
260,fan_in,9082,9082,True,2,0,1000000,2,bank
260,fan_in,98706,98706,True,2,0,1000000,2,bank
260,fan_in,75161,75161,True,2,0,1000000,2,bank
260,fan_in,53769,53769,True,2,0,1000000,2,bank
260,fan_in,59097,59097,True,2,0,1000000,2,bank
260,fan_in,31483,31483,True,2,0,1000000,2,bank
260,fan_in,52512,52512,True,2,0,1000000,2,bank
261,fan_in,778,778,True,2,0,1000000,2,bank
261,fan_in,9901,9901,True,2,0,1000000,2,bank
261,fan_in,33707,33707,True,2,0,1000000,2,bank
261,fan_in,70732,70732,True,2,0,1000000,2,bank
261,fan_in,90558,90558,True,2,0,1000000,2,bank
261,fan_in,79783,79783,True,2,0,1000000,2,bank
261,fan_in,87885,87885,True,2,0,1000000,2,bank
261,fan_in,56988,56988,True,2,0,1000000,2,bank
262,fan_in,2122,2122,True,2,0,1000000,2,bank
262,fan_in,74982,74982,True,2,0,1000000,2,bank
262,fan_in,36426,36426,True,2,0,1000000,2,bank
262,fan_in,98268,98268,True,2,0,1000000,2,bank
262,fan_in,54850,54850,True,2,0,1000000,2,bank
263,fan_in,1169,1169,True,2,0,1000000,2,bank
263,fan_in,72260,72260,True,2,0,1000000,2,bank
263,fan_in,8120,8120,True,2,0,1000000,2,bank
263,fan_in,50738,50738,True,2,0,1000000,2,bank
263,fan_in,49033,49033,True,2,0,1000000,2,bank
263,fan_in,79409,79409,True,2,0,1000000,2,bank
263,fan_in,64397,64397,True,2,0,1000000,2,bank
263,fan_in,15493,15493,True,2,0,1000000,2,bank
264,fan_in,2927,2927,True,2,0,1000000,2,bank
264,fan_in,90996,90996,True,2,0,1000000,2,bank
264,fan_in,60224,60224,True,2,0,1000000,2,bank
264,fan_in,92475,92475,True,2,0,1000000,2,bank
264,fan_in,33817,33817,True,2,0,1000000,2,bank
264,fan_in,84040,84040,True,2,0,1000000,2,bank
264,fan_in,79630,79630,True,2,0,1000000,2,bank
264,fan_in,6286,6286,True,2,0,1000000,2,bank
265,fan_in,508,508,True,2,0,1000000,2,bank
265,fan_in,88470,88470,True,2,0,1000000,2,bank
265,fan_in,73482,73482,True,2,0,1000000,2,bank
265,fan_in,16366,16366,True,2,0,1000000,2,bank
265,fan_in,45828,45828,True,2,0,1000000,2,bank
265,fan_in,22152,22152,True,2,0,1000000,2,bank
265,fan_in,362,362,True,2,0,1000000,2,bank
265,fan_in,1257,1257,True,2,0,1000000,2,bank
265,fan_in,54474,54474,True,2,0,1000000,2,bank
265,fan_in,62757,62757,True,2,0,1000000,2,bank
266,fan_in,51022,51022,True,2,0,1000000,2,bank
266,fan_in,55970,55970,True,2,0,1000000,2,bank
266,fan_in,96200,96200,True,2,0,1000000,2,bank
266,fan_in,84455,84455,True,2,0,1000000,2,bank
266,fan_in,16995,16995,True,2,0,1000000,2,bank
266,fan_in,81308,81308,True,2,0,1000000,2,bank
266,fan_in,75430,75430,True,2,0,1000000,2,bank
267,fan_in,53695,53695,True,2,0,1000000,2,bank
267,fan_in,3460,3460,True,2,0,1000000,2,bank
267,fan_in,18357,18357,True,2,0,1000000,2,bank
267,fan_in,7980,7980,True,2,0,1000000,2,bank
267,fan_in,13447,13447,True,2,0,1000000,2,bank
267,fan_in,99654,99654,True,2,0,1000000,2,bank
267,fan_in,52757,52757,True,2,0,1000000,2,bank
267,fan_in,98912,98912,True,2,0,1000000,2,bank
267,fan_in,52296,52296,True,2,0,1000000,2,bank
267,fan_in,55172,55172,True,2,0,1000000,2,bank
268,fan_in,2653,2653,True,2,0,1000000,2,bank
268,fan_in,70525,70525,True,2,0,1000000,2,bank
268,fan_in,48633,48633,True,2,0,1000000,2,bank
268,fan_in,59936,59936,True,2,0,1000000,2,bank
268,fan_in,60507,60507,True,2,0,1000000,2,bank
268,fan_in,15055,15055,True,2,0,1000000,2,bank
268,fan_in,29081,29081,True,2,0,1000000,2,bank
269,fan_in,607,607,True,2,0,1000000,2,bank
269,fan_in,47070,47070,True,2,0,1000000,2,bank
269,fan_in,82038,82038,True,2,0,1000000,2,bank
269,fan_in,97571,97571,True,2,0,1000000,2,bank
269,fan_in,53918,53918,True,2,0,1000000,2,bank
269,fan_in,15489,15489,True,2,0,1000000,2,bank
269,fan_in,45399,45399,True,2,0,1000000,2,bank
269,fan_in,74166,74166,True,2,0,1000000,2,bank
269,fan_in,75033,75033,True,2,0,1000000,2,bank
269,fan_in,38544,38544,True,2,0,1000000,2,bank
270,fan_in,51186,51186,True,2,0,1000000,2,bank
270,fan_in,94215,94215,True,2,0,1000000,2,bank
270,fan_in,71991,71991,True,2,0,1000000,2,bank
270,fan_in,57291,57291,True,2,0,1000000,2,bank
270,fan_in,58056,58056,True,2,0,1000000,2,bank
270,fan_in,82741,82741,True,2,0,1000000,2,bank
270,fan_in,48974,48974,True,2,0,1000000,2,bank
270,fan_in,98264,98264,True,2,0,1000000,2,bank
271,fan_in,3946,3946,True,2,0,1000000,2,bank
271,fan_in,3045,3045,True,2,0,1000000,2,bank
271,fan_in,86953,86953,True,2,0,1000000,2,bank
271,fan_in,17806,17806,True,2,0,1000000,2,bank
271,fan_in,65221,65221,True,2,0,1000000,2,bank
271,fan_in,18913,18913,True,2,0,1000000,2,bank
271,fan_in,11060,11060,True,2,0,1000000,2,bank
271,fan_in,78832,78832,True,2,0,1000000,2,bank
271,fan_in,81985,81985,True,2,0,1000000,2,bank
272,fan_in,1416,1416,True,2,0,1000000,2,bank
272,fan_in,15490,15490,True,2,0,1000000,2,bank
272,fan_in,15532,15532,True,2,0,1000000,2,bank
272,fan_in,23461,23461,True,2,0,1000000,2,bank
272,fan_in,76667,76667,True,2,0,1000000,2,bank
272,fan_in,25924,25924,True,2,0,1000000,2,bank
273,fan_in,1268,1268,True,2,0,1000000,2,bank
273,fan_in,47009,47009,True,2,0,1000000,2,bank
273,fan_in,99274,99274,True,2,0,1000000,2,bank
273,fan_in,90127,90127,True,2,0,1000000,2,bank
273,fan_in,23426,23426,True,2,0,1000000,2,bank
273,fan_in,68825,68825,True,2,0,1000000,2,bank
273,fan_in,31335,31335,True,2,0,1000000,2,bank
273,fan_in,69397,69397,True,2,0,1000000,2,bank
273,fan_in,85435,85435,True,2,0,1000000,2,bank
273,fan_in,32156,32156,True,2,0,1000000,2,bank
274,fan_in,51535,51535,True,2,0,1000000,2,bank
274,fan_in,80173,80173,True,2,0,1000000,2,bank
274,fan_in,96514,96514,True,2,0,1000000,2,bank
274,fan_in,76028,76028,True,2,0,1000000,2,bank
274,fan_in,61122,61122,True,2,0,1000000,2,bank
274,fan_in,9345,9345,True,2,0,1000000,2,bank
274,fan_in,11399,11399,True,2,0,1000000,2,bank
275,fan_in,1190,1190,True,2,0,1000000,2,bank
275,fan_in,23897,23897,True,2,0,1000000,2,bank
275,fan_in,49179,49179,True,2,0,1000000,2,bank
275,fan_in,29371,29371,True,2,0,1000000,2,bank
275,fan_in,83648,83648,True,2,0,1000000,2,bank
275,fan_in,66662,66662,True,2,0,1000000,2,bank
276,fan_in,3004,3004,True,2,0,1000000,2,bank
276,fan_in,58246,58246,True,2,0,1000000,2,bank
276,fan_in,52036,52036,True,2,0,1000000,2,bank
276,fan_in,62020,62020,True,2,0,1000000,2,bank
276,fan_in,74886,74886,True,2,0,1000000,2,bank
276,fan_in,33930,33930,True,2,0,1000000,2,bank
276,fan_in,10377,10377,True,2,0,1000000,2,bank
276,fan_in,40852,40852,True,2,0,1000000,2,bank
276,fan_in,3419,3419,True,2,0,1000000,2,bank
276,fan_in,87111,87111,True,2,0,1000000,2,bank
277,fan_in,1026,1026,True,2,0,1000000,2,bank
277,fan_in,58900,58900,True,2,0,1000000,2,bank
277,fan_in,51017,51017,True,2,0,1000000,2,bank
277,fan_in,78655,78655,True,2,0,1000000,2,bank
277,fan_in,34146,34146,True,2,0,1000000,2,bank
277,fan_in,30446,30446,True,2,0,1000000,2,bank
277,fan_in,2705,2705,True,2,0,1000000,2,bank
277,fan_in,86116,86116,True,2,0,1000000,2,bank
277,fan_in,30445,30445,True,2,0,1000000,2,bank
277,fan_in,98385,98385,True,2,0,1000000,2,bank
278,fan_in,3294,3294,True,2,0,1000000,2,bank
278,fan_in,59528,59528,True,2,0,1000000,2,bank
278,fan_in,61055,61055,True,2,0,1000000,2,bank
